Project,Baseline,Type,Requirement,ID,Version,Hierarchy #,Description,Status,Priority,Owner,Owner (First Name),Owner (Last Name),Created By,Responsible,Created On,Sponsor Name,Source,Notes,SH Reason why,SH Comment,SH_BD Action,Due Date,SH_BD Due Date,Launch Priority,SH Product cost impacts,SH Schedule impacts,SH Risk impacts,SH Project cost impacts,SH Concept Impacts,Funded,Funding Approved,Management Approval,Compliance Approval,SH Safety Related,SH Stakeholders,Concerned Product,SH Allocation,SH Wave,SY Skill Allocation,SY Package Release,SY Model Type,SY Cabinet Type
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Settings file alarm cleared,40986,1.1,16.39.1.6.3,Type: EventSeverity: informationalCorrective Action Text: N/ADescription: The setting file import alarm is cleared,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),UPS report,40971,3.1,16.39.2,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),User request to export UPS report,40973,3,16.39.2.1,"It must be possible for the user to request the UPS to generate an UPS report and store it on a USB key, via a button on the display.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),UPS report information,40972,3,16.39.2.2,The UPS report must contain enough information to enable remote diagnostics in a customer care center.The following data/information must be collected in the CCC report:- Full UPS event log.- All UPS settings and configuration data.- Waveform capture files.- Statistics data.- LCM data.- All measurement values and status data which are also available in the display and UPS Tuner.- Active alarm list,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),User request to abort UPS report export in progress,40974,3,16.39.2.3,It must be possible for the user to abort an UPS report export that is in progress.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),UPS report export progress status,40975,3,16.39.2.4,While exporting the UPS report the UPS must show the status/progress to the user in the display.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Navigate away from UPS report export display screen,40976,3,16.39.2.5,While the UPS is exporting the UPS report it must be possible for the user to navigate away from the UPS report export screen in the display and back again.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Import UPS report in UPS Tuner,40977,3,16.39.2.6,It must be possible to open a UPS report in UPS Tuner and to view all the information contained in the report.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Settings and commands,40990,2.1,16.39.2.7,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Export UPS report command,40981,3,16.39.2.7.1,Command to genrate and dump the UPS report on the USB key.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Abort UPS report export command,40982,3,16.39.2.7.2,Command to abort a UPS report export that is in progress.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Events and alarms,40991,1.1,16.39.2.8,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),UPS report exported to USB,40987,2,16.39.2.8.1,Type: EventSeverity: InformationalCorrective Action Text: N/ADescription: UPS report was exported to USB,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),UPS report export requested by user,40988,2,16.39.2.8.2,Type: EventSeverity: InformationalCorrective Action Text: N/ADescription: UPS report export to USB requested by user,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),UPS report export aborted by user,40989,2,16.39.2.8.3,Type: EventSeverity: InformationalCorrective Action Text: N/ADescription: UPS report export to USB aborted by user,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/1/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Power module live swap,41005,6,16.40,"It must be allowed to do live swap of power modules, meaning the power modules are allowed to be replaced while the UPS is in inverter operation (in addition to off operation or maintenance bypass).",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/4/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Sequences and behavior,41006,1.1,16.40.2,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/4/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Power module live swap,41007,4.1,16.40.2.1,Primary Actor(s)-          User.Stakeholders and InterestsUser              : .Pre conditionsPost conditionsUPS must ensure that an inserted module is allowed to actively operate in the system.Main success scenario1.      UPS in inverter operation2.      A power module is inserted and the enable switch is engaged.3.      The power module boots up and performs a self-test.4.      The UC checks for compatibility.5.    The UC allows the inserted power module to actively operate in the system.6.    The inserted power module becomes operable and participates actively in the system (transfers to inverter operation). Alternative scenariosScenario 1:1.      UPS in off operation or maintenance bypass.2.      A power module is inserted and the enable switch is engaged.3.      The power module boots up and performs a self-test.4.      The UC checks for compatibility.5.      The UC allows the inserted power module to actively operate in the system.6.    The inserted power module becomes operable.7.    The user transfers the UPS back to inverter operation and the inserted power module participates actively in the system. Scenario 2:1.      UPS in inverter operation2.      A power module is rebooted (there are two or more power modules in the UPS).3.      The power module boots up and performs a self-test.4.      The UC checks for compatibility.5.      The UC allows the booted power module to actively operate in the system.6.    The booted power module becomes operable.7.    The booted power module participates actively in the system (transfers to inverter operation).,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,7/4/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of components,41113,3,16.41,"The UPS must include surveillance functionality on main components to ensure that out of range operational conditions or inoperable/faulty components are detected and reported, and that relevant converters are shut down to prevent component failures and failure propagation.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of PSUs,41114,3,16.41.1,"There must be a surveillance function available to detect inoperable PSUs and report it to the user. Only PSU voltages that are actually monitored by either a dedicated voltage monitoring HW circuit or via an ADC, must be monitored and status reported by the firmware. The firmware cannot monitor individual voltages if it gets no information about the status from the HW or has no ADC input to monitor the voltage.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of fuses,41116,2,16.41.2,There must be a surveillance function available to detect blown fuses and report it to the user.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of IGBTs,41118,2,16.41.3,"There must be a surveillance function available to detect shorted IGBTs and IGBT desaturation, shut down the relevant converters, and report it to the user.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of temperatures,41119,2,16.41.4,"There must be a surveillance function available to detect overheating, shut down the relevant converters, and report it to the user.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of peak current limits,41120,2,16.41.5,"There must be a surveillance function available to detect peak currents limits, shut down the relevant converters, and report it to the user.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of high DC bus voltages,41121,2,16.41.6,"There must be a surveillance function available to detect for high DC bus voltages, shut down the relevant converters, and report it to the user.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of currents deviating from reference,41122,2,16.41.7,"There must be a surveillance function available to detect if the actual measured current deviates too much from the reference current, shut down the relevant converters, and report it to the user.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of voltage measurement differences,41144,3,16.41.8,"There must be a surveillance function available to detect differences between voltage measurements, and report it to the user via alarms and events in the event log.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of ADCs,41145,3,16.41.9,"There must be a surveillance function available to detect if ADCs are not working correctly, and report it to the user via alarms and events in the event log.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Output voltage sense monitoring,41148,3,16.41.10,"The system must give an alarm if the output voltage sense circuit is measuring wrong. The RMS output voltage form the UC must be compared to either a SBS measurement or a PM measurement and post an alarm if they deviate more than 15%.The measurement must be conditioned of having communication between the modules, and the time these need to deviate must be 500 ms. for error and 600 ms. for OK statement.There must be one comparison for each phase, and they must have same reference.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Events and Alarms,41149,1.1,16.41.10.1,,[Category],To Be Defined,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Surveillance of communication,41146,3,16.41.11,"There must be a surveillance function available to detect if communication is lost on each of the individual internal communication busses in the UPS, and report it to the user via alarms and events in the event log.The following must be monitored:- The communication status between UC and SLC- The communication status between HMI and SLC- The communication status between PMCs and UC- The communication status between SBSC and UCThe communication status must be reflected according to the connection status of the individual modules/nodes (also refer to HOW32384):- Disconnected:           Communication lost - disconnected- Connected:               Communication lost - connected- Authenticated:           Communication OK- Authentication failed: Communication not authenticated",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Clear indication to user when communication is lost to controller,41147,4,16.41.11.1,"It must be clearly indicated to the user if the communication is lost to a controller.- An alarm must be shown in display and UPS Tuner indicating that the communication is lost to the given controller.- It must be clearly indicated in display and UPS Tuner that any data, measurements etc. coming from the given controller are no longer valid and/or are unknown.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,8/14/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),NMC temperature and humidity probes,41590,4.1,16.42,UPS must support connecting temperature and humidity probes to the NMC.- Temperature probe AP9335T.- Temperature/Humidity probe AP9335TH.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Notify user if temperature or humidity is above or below the configured thresholds,41591,3,16.42.1,"The user must be notified via alarms in display and UPS Tuner if the temperature or humidity is above or below the user configured thresholds (warning low, critical low, warning high, critical high).",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Probe status available in display,41592,4.1,16.42.7.1,The following probe status must be available in the display:- Probe present- Temperature normal- Temperature warning Low- Temperature critical Low- Temperature warning high- Temperature critical high- Humidity normal- Humidity warning low- Humidity critical low- Humidity warning high- Humidity critical high,Rejected,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Probe information available in display,41593,3,16.42.3,The following probe information must be available in the display:- If there is a probe attached to the NMC.- Which type of probe is connected to the NMC (temperature probe or temperature/humidity probe).- The name given to the probe by the customer.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Probe measurements available in display,41594,3,16.42.4,The temperature and/or humidity measured by the probes must be available in the display.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Measurements and status,41595,1.1,16.42.5,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Probe temperature,41596,4,16.42.5.1,"The temperature reported by the probe in degree's Celsius, to a precision of 0.1. Unit: CPrecision: 1 decimalTemperature accuracy ±3ºF (±2ºC), from 32 to 104ºF (0 to 40ºC)Sensor operating temperature 14 to 159ºF (–10 to 70ºC)Measurement must be available for each probe connected.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Events and alarms,41598,1.1,16.42.6,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Temperature sensors,41599,1.1,16.42.6.1,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,9/17/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
